City,Beach,Date,Enterococcus
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-03-03,92.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-03-10,117.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-03-17,64.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-03-24,4.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-03-31,4.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-04-07,84.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-04-14,1.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-04-21,6.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-04-28,3.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-05-05,12.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-05-12,12.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-05-19,103.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-05-26,7.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-06-02,114.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-06-09,2.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-06-16,2.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-06-23,45.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-06-30,5.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-07-07,188.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-07-14,11.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-07-21,2.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-07-28,111.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-08-04,30.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-08-11,46.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-08-18,67.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-08-25,3.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-09-01,117.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-09-08,1.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-09-15,9.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-09-22,58.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-09-29,24.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-10-06,55.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-10-13,8.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-10-20,5.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-10-27,1.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-11-03,5.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-11-10,104.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-11-17,15.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-11-24,93.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-12-01,36.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-12-08,1.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-12-15,26.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-12-22,29.0
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),2019-12-29,12.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-01-06,104.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-01-13,7.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-01-20,140.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-01-27,7.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-02-03,10.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-02-10,19.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-02-17,117.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-02-24,1.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-03-03,74.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-03-10,110.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-03-17,75.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-03-24,4.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-03-31,12.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-04-07,78.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-04-14,2.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-04-21,12.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-04-28,7.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-05-05,11.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-05-12,64.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-05-19,107.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-05-26,23.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-06-02,47.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-06-09,2.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-06-16,4.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-06-23,68.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-06-30,57.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-07-07,144.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-07-14,7.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-07-21,6.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-07-28,107.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-08-04,41.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-08-11,6.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-08-18,63.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-08-25,14.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-09-01,115.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-09-08,10.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-09-15,24.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-09-22,61.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-09-29,26.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-10-06,60.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-10-13,103.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-10-20,39.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-10-27,1.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-11-03,2.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-11-10,107.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-11-17,8.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-11-24,104.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-12-01,6.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-12-08,3.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-12-15,32.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-12-22,36.0
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),2019-12-29,17.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-01-06,67.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-01-13,60.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-01-20,116.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-01-27,10.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-02-03,15.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-02-10,27.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-02-17,105.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-02-24,1.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-03-03,53.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-03-10,110.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-03-17,70.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-03-24,4.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-03-31,8.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-04-07,93.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-04-14,2.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-04-21,7.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-04-28,1.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-05-05,12.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-05-12,11.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-05-19,95.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-05-26,25.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-06-02,111.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-06-09,1.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-06-16,19.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-06-23,76.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-06-30,46.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-07-07,148.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-07-14,51.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-07-21,5.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-07-28,105.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-08-04,10.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-08-11,83.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-08-18,47.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-08-25,63.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-09-01,121.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-09-08,6.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-09-15,34.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-09-22,68.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-09-29,1.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-10-06,56.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-10-13,101.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-10-20,28.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-10-27,1.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-11-03,13.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-11-10,108.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-11-17,12.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-11-24,99.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-12-01,1.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-12-08,41.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-12-15,41.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-12-22,39.0
PERUÍBE,PERUÍBE (AV. S. JOÃO),2019-12-29,22.0
PERUÍBE,PRAINHA,2019-01-06,64.0
PERUÍBE,PRAINHA,2019-01-13,31.0
PERUÍBE,PRAINHA,2019-01-20,228.0
PERUÍBE,PRAINHA,2019-01-27,15.0
PERUÍBE,PRAINHA,2019-02-03,9.0
PERUÍBE,PRAINHA,2019-02-10,1.0
PERUÍBE,PRAINHA,2019-02-17,101.0
PERUÍBE,PRAINHA,2019-02-24,1.0
PERUÍBE,PRAINHA,2019-03-03,32.0
PERUÍBE,PRAINHA,2019-03-10,47.0
PERUÍBE,PRAINHA,2019-03-17,68.0
PERUÍBE,PRAINHA,2019-03-24,4.0
PERUÍBE,PRAINHA,2019-03-31,8.0
PERUÍBE,PRAINHA,2019-04-07,121.0
PERUÍBE,PRAINHA,2019-04-14,3.0
PERUÍBE,PRAINHA,2019-04-21,1.0
PERUÍBE,PRAINHA,2019-04-28,3.0
PERUÍBE,PRAINHA,2019-05-05,7.0
PERUÍBE,PRAINHA,2019-05-12,8.0
PERUÍBE,PRAINHA,2019-05-26,17.0
PERUÍBE,PRAINHA,2019-06-02,53.0
PERUÍBE,PRAINHA,2019-06-09,1.0
PERUÍBE,PRAINHA,2019-06-16,1.0
PERUÍBE,PRAINHA,2019-06-23,6.0
PERUÍBE,PRAINHA,2019-06-30,10.0
PERUÍBE,PRAINHA,2019-07-07,80.0
PERUÍBE,PRAINHA,2019-07-14,92.0
PERUÍBE,PRAINHA,2019-07-21,5.0
PERUÍBE,PRAINHA,2019-07-28,68.0
PERUÍBE,PRAINHA,2019-08-04,8.0
PERUÍBE,PRAINHA,2019-08-11,1.0
PERUÍBE,PRAINHA,2019-08-18,80.0
PERUÍBE,PRAINHA,2019-08-25,8.0
PERUÍBE,PRAINHA,2019-09-01,121.0
PERUÍBE,PRAINHA,2019-09-08,22.0
PERUÍBE,PRAINHA,2019-09-15,28.0
PERUÍBE,PRAINHA,2019-09-22,39.0
PERUÍBE,PRAINHA,2019-09-29,2.0
PERUÍBE,PRAINHA,2019-10-06,40.0
PERUÍBE,PRAINHA,2019-10-13,2.0
PERUÍBE,PRAINHA,2019-10-20,39.0
PERUÍBE,PRAINHA,2019-10-27,3.0
PERUÍBE,PRAINHA,2019-11-03,11.0
PERUÍBE,PRAINHA,2019-11-10,101.0
PERUÍBE,PRAINHA,2019-11-17,15.0
PERUÍBE,PRAINHA,2019-11-24,93.0
PERUÍBE,PRAINHA,2019-12-01,19.0
PERUÍBE,PRAINHA,2019-12-08,3.0
PERUÍBE,PRAINHA,2019-12-15,2.0
PERUÍBE,PRAINHA,2019-12-22,20.0
PERUÍBE,PRAINHA,2019-12-29,1.0
PERUÍBE,GUARAÚ,2019-01-06,58.0
PERUÍBE,GUARAÚ,2019-01-13,7.0
PERUÍBE,GUARAÚ,2019-01-20,248.0
PERUÍBE,GUARAÚ,2019-01-27,12.0
PERUÍBE,GUARAÚ,2019-02-03,4.0
PERUÍBE,GUARAÚ,2019-02-10,1.0
PERUÍBE,GUARAÚ,2019-02-17,109.0
PERUÍBE,GUARAÚ,2019-02-24,6.0
PERUÍBE,GUARAÚ,2019-03-03,40.0
PERUÍBE,GUARAÚ,2019-03-10,82.0
PERUÍBE,GUARAÚ,2019-03-17,79.0
PERUÍBE,GUARAÚ,2019-03-24,4.0
PERUÍBE,GUARAÚ,2019-03-31,5.0
PERUÍBE,GUARAÚ,2019-04-07,78.0
PERUÍBE,GUARAÚ,2019-04-14,7.0
PERUÍBE,GUARAÚ,2019-04-21,1.0
PERUÍBE,GUARAÚ,2019-04-28,8.0
PERUÍBE,GUARAÚ,2019-05-05,8.0
PERUÍBE,GUARAÚ,2019-05-12,19.0
PERUÍBE,GUARAÚ,2019-05-26,27.0
PERUÍBE,GUARAÚ,2019-06-02,59.0
PERUÍBE,GUARAÚ,2019-06-09,2.0
PERUÍBE,GUARAÚ,2019-06-16,1.0
PERUÍBE,GUARAÚ,2019-06-23,4.0
PERUÍBE,GUARAÚ,2019-06-30,61.0
PERUÍBE,GUARAÚ,2019-07-07,83.0
PERUÍBE,GUARAÚ,2019-07-14,4.0
PERUÍBE,GUARAÚ,2019-07-21,5.0
PERUÍBE,GUARAÚ,2019-07-28,57.0
PERUÍBE,GUARAÚ,2019-08-04,13.0
PERUÍBE,GUARAÚ,2019-08-11,5.0
PERUÍBE,GUARAÚ,2019-08-18,92.0
PERUÍBE,GUARAÚ,2019-08-25,2.0
PERUÍBE,GUARAÚ,2019-09-01,117.0
PERUÍBE,GUARAÚ,2019-09-08,1.0
PERUÍBE,GUARAÚ,2019-09-15,33.0
PERUÍBE,GUARAÚ,2019-09-22,44.0
PERUÍBE,GUARAÚ,2019-09-29,2.0
PERUÍBE,GUARAÚ,2019-10-06,37.0
PERUÍBE,GUARAÚ,2019-10-13,2.0
PERUÍBE,GUARAÚ,2019-10-20,6.0
PERUÍBE,GUARAÚ,2019-10-27,1.0
PERUÍBE,GUARAÚ,2019-11-03,10.0
PERUÍBE,GUARAÚ,2019-11-10,105.0
PERUÍBE,GUARAÚ,2019-11-17,12.0
PERUÍBE,GUARAÚ,2019-11-24,88.0
PERUÍBE,GUARAÚ,2019-12-01,26.0
PERUÍBE,GUARAÚ,2019-12-08,1.0
PERUÍBE,GUARAÚ,2019-12-15,20.0
PERUÍBE,GUARAÚ,2019-12-22,18.0
PERUÍBE,GUARAÚ,2019-12-29,5.0
PRAIA GRANDE,CANTO DO FORTE,2019-01-06,40.0
PRAIA GRANDE,CANTO DO FORTE,2019-01-13,180.0
PRAIA GRANDE,CANTO DO FORTE,2019-01-20,408.0
PRAIA GRANDE,CANTO DO FORTE,2019-01-27,3.0
PRAIA GRANDE,CANTO DO FORTE,2019-02-03,20.0
PRAIA GRANDE,CANTO DO FORTE,2019-02-10,1.0
PRAIA GRANDE,CANTO DO FORTE,2019-02-17,22.0
PRAIA GRANDE,CANTO DO FORTE,2019-02-24,88.0
PRAIA GRANDE,CANTO DO FORTE,2019-03-03,13.0
PRAIA GRANDE,CANTO DO FORTE,2019-03-10,156.0
PRAIA GRANDE,CANTO DO FORTE,2019-03-17,14.0
PRAIA GRANDE,CANTO DO FORTE,2019-03-24,1.0
PRAIA GRANDE,CANTO DO FORTE,2019-03-31,5.0
PRAIA GRANDE,CANTO DO FORTE,2019-04-07,21.0
PRAIA GRANDE,CANTO DO FORTE,2019-04-14,3.0
PRAIA GRANDE,CANTO DO FORTE,2019-04-21,1.0
PRAIA GRANDE,CANTO DO FORTE,2019-04-28,1.0
PRAIA GRANDE,CANTO DO FORTE,2019-05-05,100.0
PRAIA GRANDE,CANTO DO FORTE,2019-05-12,252.0
PRAIA GRANDE,CANTO DO FORTE,2019-05-19,55.0
PRAIA GRANDE,CANTO DO FORTE,2019-05-26,22.0
PRAIA GRANDE,CANTO DO FORTE,2019-06-02,408.0
PRAIA GRANDE,CANTO DO FORTE,2019-06-09,1.0
PRAIA GRANDE,CANTO DO FORTE,2019-06-16,2.0
PRAIA GRANDE,CANTO DO FORTE,2019-06-23,11.0
PRAIA GRANDE,CANTO DO FORTE,2019-06-30,1.0
PRAIA GRANDE,CANTO DO FORTE,2019-07-07,384.0
PRAIA GRANDE,CANTO DO FORTE,2019-07-14,10.0
PRAIA GRANDE,CANTO DO FORTE,2019-07-21,1.0
PRAIA GRANDE,CANTO DO FORTE,2019-07-28,6.0
PRAIA GRANDE,CANTO DO FORTE,2019-08-04,41.0
PRAIA GRANDE,CANTO DO FORTE,2019-08-11,16.0
PRAIA GRANDE,CANTO DO FORTE,2019-08-18,332.0
PRAIA GRANDE,CANTO DO FORTE,2019-08-25,13.0
PRAIA GRANDE,CANTO DO FORTE,2019-09-01,440.0
PRAIA GRANDE,CANTO DO FORTE,2019-09-08,5.0
PRAIA GRANDE,CANTO DO FORTE,2019-09-15,2.0
PRAIA GRANDE,CANTO DO FORTE,2019-09-22,408.0
PRAIA GRANDE,CANTO DO FORTE,2019-09-29,6.0
PRAIA GRANDE,CANTO DO FORTE,2019-10-06,6.0
PRAIA GRANDE,CANTO DO FORTE,2019-10-13,10.0
PRAIA GRANDE,CANTO DO FORTE,2019-10-20,15.0
PRAIA GRANDE,CANTO DO FORTE,2019-10-27,11.0
PRAIA GRANDE,CANTO DO FORTE,2019-11-03,11.0
PRAIA GRANDE,CANTO DO FORTE,2019-11-10,39.0
PRAIA GRANDE,CANTO DO FORTE,2019-11-17,1.0
PRAIA GRANDE,CANTO DO FORTE,2019-11-24,33.0
PRAIA GRANDE,CANTO DO FORTE,2019-12-01,39.0
PRAIA GRANDE,CANTO DO FORTE,2019-12-08,3.0
PRAIA GRANDE,CANTO DO FORTE,2019-12-15,7.0
PRAIA GRANDE,CANTO DO FORTE,2019-12-22,3.0
PRAIA GRANDE,CANTO DO FORTE,2019-12-29,5.0
PRAIA GRANDE,BOQUEIRÃO,2019-01-06,44.0
PRAIA GRANDE,BOQUEIRÃO,2019-01-13,13.0
PRAIA GRANDE,BOQUEIRÃO,2019-01-20,416.0
PRAIA GRANDE,BOQUEIRÃO,2019-01-27,168.0
PRAIA GRANDE,BOQUEIRÃO,2019-02-03,22.0
PRAIA GRANDE,BOQUEIRÃO,2019-02-10,3.0
PRAIA GRANDE,BOQUEIRÃO,2019-02-17,88.0
PRAIA GRANDE,BOQUEIRÃO,2019-02-24,84.0
PRAIA GRANDE,BOQUEIRÃO,2019-03-03,14.0
PRAIA GRANDE,BOQUEIRÃO,2019-03-10,176.0
PRAIA GRANDE,BOQUEIRÃO,2019-03-17,80.0
PRAIA GRANDE,BOQUEIRÃO,2019-03-24,7.0
PRAIA GRANDE,BOQUEIRÃO,2019-03-31,31.0
PRAIA GRANDE,BOQUEIRÃO,2019-04-07,88.0
PRAIA GRANDE,BOQUEIRÃO,2019-04-14,4.0
PRAIA GRANDE,BOQUEIRÃO,2019-04-21,5.0
PRAIA GRANDE,BOQUEIRÃO,2019-04-28,7.0
PRAIA GRANDE,BOQUEIRÃO,2019-05-05,108.0
PRAIA GRANDE,BOQUEIRÃO,2019-05-12,220.0
PRAIA GRANDE,BOQUEIRÃO,2019-05-19,20.0
PRAIA GRANDE,BOQUEIRÃO,2019-05-26,13.0
PRAIA GRANDE,BOQUEIRÃO,2019-06-02,416.0
PRAIA GRANDE,BOQUEIRÃO,2019-06-09,1.0
PRAIA GRANDE,BOQUEIRÃO,2019-06-16,1.0
PRAIA GRANDE,BOQUEIRÃO,2019-06-23,20.0
PRAIA GRANDE,BOQUEIRÃO,2019-06-30,1.0
PRAIA GRANDE,BOQUEIRÃO,2019-07-07,440.0
PRAIA GRANDE,BOQUEIRÃO,2019-07-14,1.0
PRAIA GRANDE,BOQUEIRÃO,2019-07-21,1.0
PRAIA GRANDE,BOQUEIRÃO,2019-07-28,8.0
PRAIA GRANDE,BOQUEIRÃO,2019-08-04,25.0
PRAIA GRANDE,BOQUEIRÃO,2019-08-11,6.0
PRAIA GRANDE,BOQUEIRÃO,2019-08-18,436.0
PRAIA GRANDE,BOQUEIRÃO,2019-08-25,14.0
PRAIA GRANDE,BOQUEIRÃO,2019-09-01,484.0
PRAIA GRANDE,BOQUEIRÃO,2019-09-08,10.0
PRAIA GRANDE,BOQUEIRÃO,2019-09-15,8.0
PRAIA GRANDE,BOQUEIRÃO,2019-09-22,404.0
PRAIA GRANDE,BOQUEIRÃO,2019-09-29,4.0
PRAIA GRANDE,BOQUEIRÃO,2019-10-06,45.0
PRAIA GRANDE,BOQUEIRÃO,2019-10-13,11.0
PRAIA GRANDE,BOQUEIRÃO,2019-10-20,21.0
PRAIA GRANDE,BOQUEIRÃO,2019-10-27,1.0
PRAIA GRANDE,BOQUEIRÃO,2019-11-03,15.0
PRAIA GRANDE,BOQUEIRÃO,2019-11-10,43.0
PRAIA GRANDE,BOQUEIRÃO,2019-11-17,15.0
PRAIA GRANDE,BOQUEIRÃO,2019-11-24,40.0
PRAIA GRANDE,BOQUEIRÃO,2019-12-01,1.0
PRAIA GRANDE,BOQUEIRÃO,2019-12-08,7.0
PRAIA GRANDE,BOQUEIRÃO,2019-12-15,4.0
PRAIA GRANDE,BOQUEIRÃO,2019-12-22,4.0
PRAIA GRANDE,BOQUEIRÃO,2019-12-29,9.0
PRAIA GRANDE,GUILHERMINA,2019-01-06,96.0
PRAIA GRANDE,GUILHERMINA,2019-01-13,15.0
PRAIA GRANDE,GUILHERMINA,2019-01-20,360.0
PRAIA GRANDE,GUILHERMINA,2019-01-27,111.0
PRAIA GRANDE,GUILHERMINA,2019-02-03,9.0
PRAIA GRANDE,GUILHERMINA,2019-02-10,1.0
PRAIA GRANDE,GUILHERMINA,2019-02-17,53.0
PRAIA GRANDE,GUILHERMINA,2019-02-24,61.0
PRAIA GRANDE,GUILHERMINA,2019-03-03,29.0
PRAIA GRANDE,GUILHERMINA,2019-03-10,188.0
PRAIA GRANDE,GUILHERMINA,2019-03-17,31.0
PRAIA GRANDE,GUILHERMINA,2019-03-24,5.0
PRAIA GRANDE,GUILHERMINA,2019-03-31,4.0
PRAIA GRANDE,GUILHERMINA,2019-04-07,27.0
PRAIA GRANDE,GUILHERMINA,2019-04-14,3.0
PRAIA GRANDE,GUILHERMINA,2019-04-21,2.0
PRAIA GRANDE,GUILHERMINA,2019-04-28,5.0
PRAIA GRANDE,GUILHERMINA,2019-05-05,16.0
PRAIA GRANDE,GUILHERMINA,2019-05-12,144.0
PRAIA GRANDE,GUILHERMINA,2019-05-19,14.0
PRAIA GRANDE,GUILHERMINA,2019-05-26,10.0
PRAIA GRANDE,GUILHERMINA,2019-06-02,436.0
PRAIA GRANDE,GUILHERMINA,2019-06-09,1.0
PRAIA GRANDE,GUILHERMINA,2019-06-16,3.0
PRAIA GRANDE,GUILHERMINA,2019-06-23,5.0
PRAIA GRANDE,GUILHERMINA,2019-06-30,3.0
PRAIA GRANDE,GUILHERMINA,2019-07-07,432.0
PRAIA GRANDE,GUILHERMINA,2019-07-14,72.0
PRAIA GRANDE,GUILHERMINA,2019-07-21,16.0
PRAIA GRANDE,GUILHERMINA,2019-07-28,7.0
PRAIA GRANDE,GUILHERMINA,2019-08-04,22.0
PRAIA GRANDE,GUILHERMINA,2019-08-11,9.0
PRAIA GRANDE,GUILHERMINA,2019-08-18,460.0
PRAIA GRANDE,GUILHERMINA,2019-08-25,10.0
PRAIA GRANDE,GUILHERMINA,2019-09-01,468.0
PRAIA GRANDE,GUILHERMINA,2019-09-08,21.0
PRAIA GRANDE,GUILHERMINA,2019-09-15,5.0
PRAIA GRANDE,GUILHERMINA,2019-09-22,412.0
PRAIA GRANDE,GUILHERMINA,2019-09-29,3.0
PRAIA GRANDE,GUILHERMINA,2019-10-06,7.0
PRAIA GRANDE,GUILHERMINA,2019-10-13,15.0
PRAIA GRANDE,GUILHERMINA,2019-10-20,31.0
PRAIA GRANDE,GUILHERMINA,2019-10-27,3.0
PRAIA GRANDE,GUILHERMINA,2019-11-03,5.0
PRAIA GRANDE,GUILHERMINA,2019-11-10,140.0
PRAIA GRANDE,GUILHERMINA,2019-11-17,8.0
PRAIA GRANDE,GUILHERMINA,2019-11-24,20.0
PRAIA GRANDE,GUILHERMINA,2019-12-01,9.0
PRAIA GRANDE,GUILHERMINA,2019-12-08,18.0
PRAIA GRANDE,GUILHERMINA,2019-12-15,10.0
PRAIA GRANDE,GUILHERMINA,2019-12-22,9.0
PRAIA GRANDE,GUILHERMINA,2019-12-29,5.0
PRAIA GRANDE,AVIAÇÃO,2019-01-06,40.0
PRAIA GRANDE,AVIAÇÃO,2019-01-13,7.0
